id,pid,value,date,sys
1916322,Zong,56,"2022-08-11 14:25:21.676","2022-08-11 14:25:21.679"
1916322,Zong,56,"2022-08-11 14:25:21.676","2022-08-11 14:25:21.679"
1916323,Zong,105,"2022-08-11 14:25:21.706","2022-08-11 14:25:21.711"
1916323,Zong,105,"2022-08-11 14:25:21.706","2022-08-11 14:25:21.711"
1916324,Zong,114,"2022-08-11 14:25:21.734","2022-08-11 14:25:21.739"
1916324,Zong,115,"2022-08-11 14:25:21.734","2022-08-11 14:25:21.739"
1916325,Zong,110,"2022-08-11 14:25:21.794","2022-08-11 14:25:21.802"
1916325,Zong,102,"2022-08-11 14:25:21.794","2022-08-11 14:25:21.802"
1916326,Zong,92,"2022-08-11 14:25:21.825","2022-08-11 14:25:21.829"
1916326,Zong,82,"2022-08-11 14:25:21.825","2022-08-11 14:25:21.829"
1916327,Zong,73,"2022-08-11 14:25:21.854","2022-08-11 14:25:21.858"
1916327,Zong,66,"2022-08-11 14:25:21.854","2022-08-11 14:25:21.858"
1916328,Zong,60,"2022-08-11 14:25:21.915","2022-08-11 14:25:21.924"
1916328,Zong,60,"2022-08-11 14:25:21.915","2022-08-11 14:25:21.924"
1916329,Zong,60,"2022-08-11 14:25:21.947","2022-08-11 14:25:21.951"
1916329,Zong,60,"2022-08-11 14:25:21.947","2022-08-11 14:25:21.951"
1916330,Zong,59,"2022-08-11 14:25:21.976","2022-08-11 14:25:21.981"
1916330,Zong,57,"2022-08-11 14:25:21.976","2022-08-11 14:25:21.981"
1916331,Zong,51,"2022-08-11 14:25:22.036","2022-08-11 14:25:22.040"
1916331,Zong,47,"2022-08-11 14:25:22.036","2022-08-11 14:25:22.040"
1916332,Zong,43,"2022-08-11 14:25:22.064","2022-08-11 14:25:22.068"
1916332,Zong,39,"2022-08-11 14:25:22.064","2022-08-11 14:25:22.068"
1916333,Zong,37,"2022-08-11 14:25:22.094","2022-08-11 14:25:22.099"
1916333,Zong,34,"2022-08-11 14:25:22.094","2022-08-11 14:25:22.099"
1916334,Zong,30,"2022-08-11 14:25:22.162","2022-08-11 14:25:22.166"
1916334,Zong,28,"2022-08-11 14:25:22.162","2022-08-11 14:25:22.166"
1916335,Zong,26,"2022-08-11 14:25:22.185","2022-08-11 14:25:22.190"
1916335,Zong,24,"2022-08-11 14:25:22.185","2022-08-11 14:25:22.190"
1916336,Zong,24,"2022-08-11 14:25:22.214","2022-08-11 14:25:22.235"
1916336,Zong,27,"2022-08-11 14:25:22.214","2022-08-11 14:25:22.235"
1916337,Zong,36,"2022-08-11 14:25:22.275","2022-08-11 14:25:22.280"
1916337,Zong,36,"2022-08-11 14:25:22.275","2022-08-11 14:25:22.280"
1916338,Zong,67,"2022-08-11 14:25:22.305","2022-08-11 14:25:22.311"
1916338,Zong,67,"2022-08-11 14:25:22.305","2022-08-11 14:25:22.311"
1916339,Zong,96,"2022-08-11 14:25:22.335","2022-08-11 14:25:22.340"
1916339,Zong,101,"2022-08-11 14:25:22.335","2022-08-11 14:25:22.340"
1916340,Zong,100,"2022-08-11 14:25:22.394","2022-08-11 14:25:22.397"
1916340,Zong,95,"2022-08-11 14:25:22.394","2022-08-11 14:25:22.397"
1916341,Zong,88,"2022-08-11 14:25:22.426","2022-08-11 14:25:22.431"
1916341,Zong,81,"2022-08-11 14:25:22.426","2022-08-11 14:25:22.431"
1916342,Zong,74,"2022-08-11 14:25:22.466","2022-08-11 14:25:22.470"
1916342,Zong,67,"2022-08-11 14:25:22.466","2022-08-11 14:25:22.470"
1916343,Zong,62,"2022-08-11 14:25:22.514","2022-08-11 14:25:22.538"
1916343,Zong,59,"2022-08-11 14:25:22.514","2022-08-11 14:25:22.538"
1916344,Zong,57,"2022-08-11 14:25:22.545","2022-08-11 14:25:22.549"
1916344,Zong,57,"2022-08-11 14:25:22.545","2022-08-11 14:25:22.549"
1916345,Zong,57,"2022-08-11 14:25:22.574","2022-08-11 14:25:22.578"
1916345,Zong,55,"2022-08-11 14:25:22.574","2022-08-11 14:25:22.578"
1916346,Zong,53,"2022-08-11 14:25:22.636","2022-08-11 14:25:22.641"
1916346,Zong,50,"2022-08-11 14:25:22.636","2022-08-11 14:25:22.641"
1916347,Zong,46,"2022-08-11 14:25:22.680","2022-08-11 14:25:22.683"
1916347,Zong,42,"2022-08-11 14:25:22.680","2022-08-11 14:25:22.683"
1916348,Zong,38,"2022-08-11 14:25:22.694","2022-08-11 14:25:22.698"
1916348,Zong,35,"2022-08-11 14:25:22.694","2022-08-11 14:25:22.698"
1916349,Zong,32,"2022-08-11 14:25:22.755","2022-08-11 14:25:22.759"
1916349,Zong,29,"2022-08-11 14:25:22.755","2022-08-11 14:25:22.759"
1916350,Zong,27,"2022-08-11 14:25:22.785","2022-08-11 14:25:22.789"
1916350,Zong,26,"2022-08-11 14:25:22.785","2022-08-11 14:25:22.789"
1916351,Zong,25,"2022-08-11 14:25:22.814","2022-08-11 14:25:22.836"
1916351,Zong,24,"2022-08-11 14:25:22.814","2022-08-11 14:25:22.836"
1916352,Zong,24,"2022-08-11 14:25:22.876","2022-08-11 14:25:22.880"
1916352,Zong,27,"2022-08-11 14:25:22.876","2022-08-11 14:25:22.880"
1916353,Zong,35,"2022-08-11 14:25:22.904","2022-08-11 14:25:22.908"
1916353,Zong,35,"2022-08-11 14:25:22.904","2022-08-11 14:25:22.908"
1916354,Zong,66,"2022-08-11 14:25:22.934","2022-08-11 14:25:22.939"
1916354,Zong,66,"2022-08-11 14:25:22.934","2022-08-11 14:25:22.939"
1916355,Zong,94,"2022-08-11 14:25:22.994","2022-08-11 14:25:22.997"
1916355,Zong,100,"2022-08-11 14:25:22.994","2022-08-11 14:25:22.997"
1916356,Zong,99,"2022-08-11 14:25:23.025","2022-08-11 14:25:23.030"
1916356,Zong,93,"2022-08-11 14:25:23.025","2022-08-11 14:25:23.030"
1916357,Zong,86,"2022-08-11 14:25:23.055","2022-08-11 14:25:23.059"
1916357,Zong,78,"2022-08-11 14:25:23.055","2022-08-11 14:25:23.059"
1916358,Zong,71,"2022-08-11 14:25:23.114","2022-08-11 14:25:23.132"
1916358,Zong,65,"2022-08-11 14:25:23.114","2022-08-11 14:25:23.132"
1916359,Zong,60,"2022-08-11 14:25:23.145","2022-08-11 14:25:23.149"
1916359,Zong,56,"2022-08-11 14:25:23.145","2022-08-11 14:25:23.149"
1916360,Zong,55,"2022-08-11 14:25:23.175","2022-08-11 14:25:23.179"
1916360,Zong,55,"2022-08-11 14:25:23.175","2022-08-11 14:25:23.179"
1916361,Zong,55,"2022-08-11 14:25:23.235","2022-08-11 14:25:23.239"
1916361,Zong,54,"2022-08-11 14:25:23.235","2022-08-11 14:25:23.239"
1916362,Zong,51,"2022-08-11 14:25:23.265","2022-08-11 14:25:23.269"
1916362,Zong,48,"2022-08-11 14:25:23.265","2022-08-11 14:25:23.269"
1916363,Zong,43,"2022-08-11 14:25:23.297","2022-08-11 14:25:23.301"
1916363,Zong,39,"2022-08-11 14:25:23.297","2022-08-11 14:25:23.301"
1916364,Zong,35,"2022-08-11 14:25:23.356","2022-08-11 14:25:23.360"
1916364,Zong,31,"2022-08-11 14:25:23.356","2022-08-11 14:25:23.360"
1916365,Zong,28,"2022-08-11 14:25:23.389","2022-08-11 14:25:23.393"
1916365,Zong,26,"2022-08-11 14:25:23.389","2022-08-11 14:25:23.393"
1916366,Zong,24,"2022-08-11 14:25:23.414","2022-08-11 14:25:23.442"
1916366,Zong,23,"2022-08-11 14:25:23.414","2022-08-11 14:25:23.442"
1916367,Zong,22,"2022-08-11 14:25:23.479","2022-08-11 14:25:23.483"
1916367,Zong,21,"2022-08-11 14:25:23.479","2022-08-11 14:25:23.483"
1916368,Zong,21,"2022-08-11 14:25:23.508","2022-08-11 14:25:23.514"
1916368,Zong,22,"2022-08-11 14:25:23.508","2022-08-11 14:25:23.514"
1916369,Zong,28,"2022-08-11 14:25:23.534","2022-08-11 14:25:23.538"
1916369,Zong,28,"2022-08-11 14:25:23.534","2022-08-11 14:25:23.538"
1916370,Zong,55,"2022-08-11 14:25:23.595","2022-08-11 14:25:23.599"
1916370,Zong,55,"2022-08-11 14:25:23.595","2022-08-11 14:25:23.599"
1916371,Zong,90,"2022-08-11 14:25:23.629","2022-08-11 14:25:23.633"
1916371,Zong,100,"2022-08-11 14:25:23.629","2022-08-11 14:25:23.633"
1916372,Zong,102,"2022-08-11 14:25:23.655","2022-08-11 14:25:23.661"
1916372,Zong,99,"2022-08-11 14:25:23.655","2022-08-11 14:25:23.661"
1916373,Zong,91,"2022-08-11 14:25:23.714","2022-08-11 14:25:23.744"
1916373,Zong,85,"2022-08-11 14:25:23.714","2022-08-11 14:25:23.744"
1916374,Zong,77,"2022-08-11 14:25:23.744","2022-08-11 14:25:23.748"
1916374,Zong,71,"2022-08-11 14:25:23.744","2022-08-11 14:25:23.748"
1916375,Zong,65,"2022-08-11 14:25:23.779","2022-08-11 14:25:23.788"
1916375,Zong,61,"2022-08-11 14:25:23.779","2022-08-11 14:25:23.788"
1916376,Zong,58,"2022-08-11 14:25:23.835","2022-08-11 14:25:23.839"
1916376,Zong,57,"2022-08-11 14:25:23.835","2022-08-11 14:25:23.839"
1916377,Zong,56,"2022-08-11 14:25:23.865","2022-08-11 14:25:23.868"
1916377,Zong,55,"2022-08-11 14:25:23.865","2022-08-11 14:25:23.868"
1916378,Zong,53,"2022-08-11 14:25:23.895","2022-08-11 14:25:23.899"
1916378,Zong,51,"2022-08-11 14:25:23.895","2022-08-11 14:25:23.899"
1916379,Zong,47,"2022-08-11 14:25:23.956","2022-08-11 14:25:23.960"
1916379,Zong,42,"2022-08-11 14:25:23.956","2022-08-11 14:25:23.960"
1916380,Zong,38,"2022-08-11 14:25:23.985","2022-08-11 14:25:23.990"
1916380,Zong,34,"2022-08-11 14:25:23.985","2022-08-11 14:25:23.990"
1916381,Zong,31,"2022-08-11 14:25:24.015","2022-08-11 14:25:24.033"
1916381,Zong,28,"2022-08-11 14:25:24.015","2022-08-11 14:25:24.033"
1916382,Zong,26,"2022-08-11 14:25:24.078","2022-08-11 14:25:24.082"
1916382,Zong,25,"2022-08-11 14:25:24.078","2022-08-11 14:25:24.082"
1916383,Zong,24,"2022-08-11 14:25:24.117","2022-08-11 14:25:24.121"
1916383,Zong,23,"2022-08-11 14:25:24.117","2022-08-11 14:25:24.121"
1916384,Zong,22,"2022-08-11 14:25:24.135","2022-08-11 14:25:24.139"
1916384,Zong,21,"2022-08-11 14:25:24.135","2022-08-11 14:25:24.139"
1916385,Zong,20,"2022-08-11 14:25:24.195","2022-08-11 14:25:24.199"
1916385,Zong,21,"2022-08-11 14:25:24.195","2022-08-11 14:25:24.199"
1916386,Zong,25,"2022-08-11 14:25:24.225","2022-08-11 14:25:24.230"
1916386,Zong,25,"2022-08-11 14:25:24.225","2022-08-11 14:25:24.230"
1916387,Zong,51,"2022-08-11 14:25:24.254","2022-08-11 14:25:24.259"
1916387,Zong,51,"2022-08-11 14:25:24.254","2022-08-11 14:25:24.259"
1916388,Zong,98,"2022-08-11 14:25:24.314","2022-08-11 14:25:24.333"
1916388,Zong,98,"2022-08-11 14:25:24.314","2022-08-11 14:25:24.333"
1916389,Zong,102,"2022-08-11 14:25:24.345","2022-08-11 14:25:24.349"
1916389,Zong,100,"2022-08-11 14:25:24.345","2022-08-11 14:25:24.349"
1916390,Zong,94,"2022-08-11 14:25:24.384","2022-08-11 14:25:24.389"
1916390,Zong,87,"2022-08-11 14:25:24.384","2022-08-11 14:25:24.389"
1916391,Zong,80,"2022-08-11 14:25:24.443","2022-08-11 14:25:24.446"
1916391,Zong,73,"2022-08-11 14:25:24.443","2022-08-11 14:25:24.446"
1916392,Zong,67,"2022-08-11 14:25:24.465","2022-08-11 14:25:24.468"
1916392,Zong,62,"2022-08-11 14:25:24.465","2022-08-11 14:25:24.468"
1916393,Zong,58,"2022-08-11 14:25:24.494","2022-08-11 14:25:24.498"
1916393,Zong,57,"2022-08-11 14:25:24.494","2022-08-11 14:25:24.498"
1916394,Zong,57,"2022-08-11 14:25:24.555","2022-08-11 14:25:24.561"
1916394,Zong,57,"2022-08-11 14:25:24.555","2022-08-11 14:25:24.561"
1916395,Zong,56,"2022-08-11 14:25:24.584","2022-08-11 14:25:24.588"
1916395,Zong,54,"2022-08-11 14:25:24.584","2022-08-11 14:25:24.588"
1916396,Zong,51,"2022-08-11 14:25:24.614","2022-08-11 14:25:24.625"
1916396,Zong,49,"2022-08-11 14:25:24.614","2022-08-11 14:25:24.625"
1916397,Zong,50,"2022-08-11 14:25:24.678","2022-08-11 14:25:24.683"
1916397,Zong,49,"2022-08-11 14:25:24.678","2022-08-11 14:25:24.683"
1916398,Zong,45,"2022-08-11 14:25:24.706","2022-08-11 14:25:24.711"
1916398,Zong,42,"2022-08-11 14:25:24.706","2022-08-11 14:25:24.711"
1916399,Zong,38,"2022-08-11 14:25:24.747","2022-08-11 14:25:24.751"
1916399,Zong,32,"2022-08-11 14:25:24.747","2022-08-11 14:25:24.751"
1916400,Zong,29,"2022-08-11 14:25:24.794","2022-08-11 14:25:24.799"
1916400,Zong,30,"2022-08-11 14:25:24.794","2022-08-11 14:25:24.799"
1916401,Zong,28,"2022-08-11 14:25:24.827","2022-08-11 14:25:24.836"
1916401,Zong,27,"2022-08-11 14:25:24.827","2022-08-11 14:25:24.836"
1916402,Zong,26,"2022-08-11 14:25:24.854","2022-08-11 14:25:24.858"
1916402,Zong,24,"2022-08-11 14:25:24.854","2022-08-11 14:25:24.858"
1916403,Zong,22,"2022-08-11 14:25:24.915","2022-08-11 14:25:24.957"
1916403,Zong,25,"2022-08-11 14:25:24.915","2022-08-11 14:25:24.957"
1916404,Zong,34,"2022-08-11 14:25:24.945","2022-08-11 14:25:24.959"
1916404,Zong,34,"2022-08-11 14:25:24.945","2022-08-11 14:25:24.959"
1916405,Zong,67,"2022-08-11 14:25:24.975","2022-08-11 14:25:24.978"
1916405,Zong,67,"2022-08-11 14:25:24.975","2022-08-11 14:25:24.978"
1916406,Zong,107,"2022-08-11 14:25:25.035","2022-08-11 14:25:25.040"
1916406,Zong,115,"2022-08-11 14:25:25.035","2022-08-11 14:25:25.040"
1916407,Zong,115,"2022-08-11 14:25:25.064","2022-08-11 14:25:25.068"
1916407,Zong,109,"2022-08-11 14:25:25.064","2022-08-11 14:25:25.068"
1916408,Zong,102,"2022-08-11 14:25:25.099","2022-08-11 14:25:25.103"
1916408,Zong,93,"2022-08-11 14:25:25.099","2022-08-11 14:25:25.103"
1916409,Zong,86,"2022-08-11 14:25:25.155","2022-08-11 14:25:25.163"
1916409,Zong,79,"2022-08-11 14:25:25.155","2022-08-11 14:25:25.163"
1916410,Zong,74,"2022-08-11 14:25:25.185","2022-08-11 14:25:25.188"
1916410,Zong,74,"2022-08-11 14:25:25.185","2022-08-11 14:25:25.188"
1916411,Zong,74,"2022-08-11 14:25:25.214","2022-08-11 14:25:25.231"
1916411,Zong,73,"2022-08-11 14:25:25.214","2022-08-11 14:25:25.231"
1916412,Zong,72,"2022-08-11 14:25:25.279","2022-08-11 14:25:25.282"
1916412,Zong,70,"2022-08-11 14:25:25.279","2022-08-11 14:25:25.282"
1916413,Zong,62,"2022-08-11 14:25:25.306","2022-08-11 14:25:25.310"
1916413,Zong,55,"2022-08-11 14:25:25.306","2022-08-11 14:25:25.310"
1916414,Zong,50,"2022-08-11 14:25:25.347","2022-08-11 14:25:25.350"
1916414,Zong,45,"2022-08-11 14:25:25.347","2022-08-11 14:25:25.350"
1916415,Zong,39,"2022-08-11 14:25:25.394","2022-08-11 14:25:25.398"
1916415,Zong,34,"2022-08-11 14:25:25.394","2022-08-11 14:25:25.398"
1916416,Zong,30,"2022-08-11 14:25:25.425","2022-08-11 14:25:25.428"
1916416,Zong,26,"2022-08-11 14:25:25.425","2022-08-11 14:25:25.428"
1916417,Zong,24,"2022-08-11 14:25:25.454","2022-08-11 14:25:25.458"
1916417,Zong,22,"2022-08-11 14:25:25.454","2022-08-11 14:25:25.458"
1916418,Zong,20,"2022-08-11 14:25:25.515","2022-08-11 14:25:25.529"
1916418,Zong,19,"2022-08-11 14:25:25.515","2022-08-11 14:25:25.529"
1916419,Zong,18,"2022-08-11 14:25:25.553","2022-08-11 14:25:25.556"
1916419,Zong,16,"2022-08-11 14:25:25.553","2022-08-11 14:25:25.556"
1916420,Zong,15,"2022-08-11 14:25:25.575","2022-08-11 14:25:25.578"
1916420,Zong,13,"2022-08-11 14:25:25.575","2022-08-11 14:25:25.578"
1916421,Zong,13,"2022-08-11 14:25:25.636","2022-08-11 14:25:25.641"
1916421,Zong,19,"2022-08-11 14:25:25.636","2022-08-11 14:25:25.641"
1916422,Zong,33,"2022-08-11 14:25:25.665","2022-08-11 14:25:25.668"
1916422,Zong,33,"2022-08-11 14:25:25.665","2022-08-11 14:25:25.668"
1916423,Zong,75,"2022-08-11 14:25:25.694","2022-08-11 14:25:25.698"
1916423,Zong,75,"2022-08-11 14:25:25.694","2022-08-11 14:25:25.698"
1916424,Zong,110,"2022-08-11 14:25:25.756","2022-08-11 14:25:25.771"
1916424,Zong,115,"2022-08-11 14:25:25.756","2022-08-11 14:25:25.771"
1916425,Zong,112,"2022-08-11 14:25:25.785","2022-08-11 14:25:25.792"
1916425,Zong,104,"2022-08-11 14:25:25.785","2022-08-11 14:25:25.792"
1916426,Zong,95,"2022-08-11 14:25:25.815","2022-08-11 14:25:25.825"
1916426,Zong,85,"2022-08-11 14:25:25.815","2022-08-11 14:25:25.825"
1916427,Zong,77,"2022-08-11 14:25:25.875","2022-08-11 14:25:25.878"
1916427,Zong,69,"2022-08-11 14:25:25.875","2022-08-11 14:25:25.878"
1916428,Zong,63,"2022-08-11 14:25:25.905","2022-08-11 14:25:25.908"
1916428,Zong,59,"2022-08-11 14:25:25.905","2022-08-11 14:25:25.908"
1916429,Zong,57,"2022-08-11 14:25:25.935","2022-08-11 14:25:25.939"
1916429,Zong,56,"2022-08-11 14:25:25.935","2022-08-11 14:25:25.939"
1916430,Zong,54,"2022-08-11 14:25:25.995","2022-08-11 14:25:25.999"
1916430,Zong,52,"2022-08-11 14:25:25.995","2022-08-11 14:25:25.999"
1916431,Zong,49,"2022-08-11 14:25:26.028","2022-08-11 14:25:26.033"
1916431,Zong,44,"2022-08-11 14:25:26.028","2022-08-11 14:25:26.033"
1916432,Zong,39,"2022-08-11 14:25:26.064","2022-08-11 14:25:26.067"
1916432,Zong,33,"2022-08-11 14:25:26.064","2022-08-11 14:25:26.067"
1916433,Zong,28,"2022-08-11 14:25:26.115","2022-08-11 14:25:26.123"
1916433,Zong,24,"2022-08-11 14:25:26.115","2022-08-11 14:25:26.123"
1916434,Zong,20,"2022-08-11 14:25:26.145","2022-08-11 14:25:26.149"
1916434,Zong,17,"2022-08-11 14:25:26.145","2022-08-11 14:25:26.149"
1916435,Zong,15,"2022-08-11 14:25:26.174","2022-08-11 14:25:26.178"
1916435,Zong,12,"2022-08-11 14:25:26.174","2022-08-11 14:25:26.178"
1916436,Zong,10,"2022-08-11 14:25:26.235","2022-08-11 14:25:26.239"
1916436,Zong,8,"2022-08-11 14:25:26.235","2022-08-11 14:25:26.239"
1916437,Zong,6,"2022-08-11 14:25:26.270","2022-08-11 14:25:26.273"
1916437,Zong,4,"2022-08-11 14:25:26.270","2022-08-11 14:25:26.273"
1916438,Zong,3,"2022-08-11 14:25:26.295","2022-08-11 14:25:26.298"
1916438,Zong,3,"2022-08-11 14:25:26.295","2022-08-11 14:25:26.298"
1916439,Zong,7,"2022-08-11 14:25:26.356","2022-08-11 14:25:26.361"
1916439,Zong,7,"2022-08-11 14:25:26.356","2022-08-11 14:25:26.361"
1916440,Zong,39,"2022-08-11 14:25:26.385","2022-08-11 14:25:26.389"
1916440,Zong,39,"2022-08-11 14:25:26.385","2022-08-11 14:25:26.389"
1916441,Zong,108,"2022-08-11 14:25:26.415","2022-08-11 14:25:26.428"
1916441,Zong,108,"2022-08-11 14:25:26.415","2022-08-11 14:25:26.428"
1916442,Zong,119,"2022-08-11 14:25:26.482","2022-08-11 14:25:26.486"
1916442,Zong,120,"2022-08-11 14:25:26.482","2022-08-11 14:25:26.486"
1916443,Zong,116,"2022-08-11 14:25:26.504","2022-08-11 14:25:26.508"
1916443,Zong,108,"2022-08-11 14:25:26.504","2022-08-11 14:25:26.508"
1916444,Zong,99,"2022-08-11 14:25:26.534","2022-08-11 14:25:26.539"
1916444,Zong,92,"2022-08-11 14:25:26.534","2022-08-11 14:25:26.539"
1916445,Zong,87,"2022-08-11 14:25:26.595","2022-08-11 14:25:26.598"
1916445,Zong,85,"2022-08-11 14:25:26.595","2022-08-11 14:25:26.598"
1916446,Zong,85,"2022-08-11 14:25:26.624","2022-08-11 14:25:26.627"
1916446,Zong,86,"2022-08-11 14:25:26.624","2022-08-11 14:25:26.627"
1916447,Zong,88,"2022-08-11 14:25:26.656","2022-08-11 14:25:26.660"
1916447,Zong,88,"2022-08-11 14:25:26.656","2022-08-11 14:25:26.660"
1916448,Zong,86,"2022-08-11 14:25:26.714","2022-08-11 14:25:26.720"
1916448,Zong,81,"2022-08-11 14:25:26.714","2022-08-11 14:25:26.720"
1916449,Zong,74,"2022-08-11 14:25:26.745","2022-08-11 14:25:26.749"
1916449,Zong,67,"2022-08-11 14:25:26.745","2022-08-11 14:25:26.749"
1916450,Zong,59,"2022-08-11 14:25:26.779","2022-08-11 14:25:26.782"
1916450,Zong,52,"2022-08-11 14:25:26.779","2022-08-11 14:25:26.782"
1916451,Zong,45,"2022-08-11 14:25:26.836","2022-08-11 14:25:26.840"
1916451,Zong,40,"2022-08-11 14:25:26.836","2022-08-11 14:25:26.840"
1916452,Zong,34,"2022-08-11 14:25:26.865","2022-08-11 14:25:26.869"
1916452,Zong,30,"2022-08-11 14:25:26.865","2022-08-11 14:25:26.869"
1916453,Zong,26,"2022-08-11 14:25:26.897","2022-08-11 14:25:26.901"
1916453,Zong,24,"2022-08-11 14:25:26.897","2022-08-11 14:25:26.901"
1916454,Zong,22,"2022-08-11 14:25:26.956","2022-08-11 14:25:26.960"
1916454,Zong,21,"2022-08-11 14:25:26.956","2022-08-11 14:25:26.960"
1916455,Zong,20,"2022-08-11 14:25:26.991","2022-08-11 14:25:27.003"
1916455,Zong,21,"2022-08-11 14:25:26.991","2022-08-11 14:25:27.003"
1916456,Zong,28,"2022-08-11 14:25:27.015","2022-08-11 14:25:27.022"
1916456,Zong,28,"2022-08-11 14:25:27.015","2022-08-11 14:25:27.022"
1916457,Zong,60,"2022-08-11 14:25:27.077","2022-08-11 14:25:27.081"
1916457,Zong,60,"2022-08-11 14:25:27.077","2022-08-11 14:25:27.081"
1916458,Zong,114,"2022-08-11 14:25:27.105","2022-08-11 14:25:27.108"
1916458,Zong,114,"2022-08-11 14:25:27.105","2022-08-11 14:25:27.108"
1916459,Zong,118,"2022-08-11 14:25:27.135","2022-08-11 14:25:27.139"
1916459,Zong,113,"2022-08-11 14:25:27.135","2022-08-11 14:25:27.139"
1916460,Zong,93,"2022-08-11 14:25:27.196","2022-08-11 14:25:27.200"
1916460,Zong,93,"2022-08-11 14:25:27.196","2022-08-11 14:25:27.200"
1916461,Zong,81,"2022-08-11 14:25:27.224","2022-08-11 14:25:27.228"
1916461,Zong,71,"2022-08-11 14:25:27.224","2022-08-11 14:25:27.228"
1916462,Zong,63,"2022-08-11 14:25:27.256","2022-08-11 14:25:27.260"
1916462,Zong,57,"2022-08-11 14:25:27.256","2022-08-11 14:25:27.260"
1916463,Zong,54,"2022-08-11 14:25:27.314","2022-08-11 14:25:27.327"
1916463,Zong,53,"2022-08-11 14:25:27.314","2022-08-11 14:25:27.327"
1916464,Zong,54,"2022-08-11 14:25:27.345","2022-08-11 14:25:27.348"
1916464,Zong,55,"2022-08-11 14:25:27.345","2022-08-11 14:25:27.348"
1916465,Zong,54,"2022-08-11 14:25:27.378","2022-08-11 14:25:27.383"
1916465,Zong,52,"2022-08-11 14:25:27.378","2022-08-11 14:25:27.383"
1916466,Zong,50,"2022-08-11 14:25:27.435","2022-08-11 14:25:27.439"
1916466,Zong,46,"2022-08-11 14:25:27.435","2022-08-11 14:25:27.439"
1916467,Zong,42,"2022-08-11 14:25:27.465","2022-08-11 14:25:27.493"
1916467,Zong,38,"2022-08-11 14:25:27.465","2022-08-11 14:25:27.493"
1916468,Zong,34,"2022-08-11 14:25:27.496","2022-08-11 14:25:27.499"
1916468,Zong,31,"2022-08-11 14:25:27.496","2022-08-11 14:25:27.499"
1916469,Zong,28,"2022-08-11 14:25:27.556","2022-08-11 14:25:27.560"
1916469,Zong,26,"2022-08-11 14:25:27.556","2022-08-11 14:25:27.560"
1916470,Zong,25,"2022-08-11 14:25:27.590","2022-08-11 14:25:27.604"
1916470,Zong,29,"2022-08-11 14:25:27.590","2022-08-11 14:25:27.604"
1916471,Zong,32,"2022-08-11 14:25:27.616","2022-08-11 14:25:27.627"
1916471,Zong,32,"2022-08-11 14:25:27.616","2022-08-11 14:25:27.627"
1916472,Zong,33,"2022-08-11 14:25:27.674","2022-08-11 14:25:27.678"
1916472,Zong,39,"2022-08-11 14:25:27.674","2022-08-11 14:25:27.678"
1916473,Zong,45,"2022-08-11 14:25:27.704","2022-08-11 14:25:27.711"
1916473,Zong,45,"2022-08-11 14:25:27.704","2022-08-11 14:25:27.711"
1916474,Zong,90,"2022-08-11 14:25:27.735","2022-08-11 14:25:27.739"
1916474,Zong,90,"2022-08-11 14:25:27.735","2022-08-11 14:25:27.739"
1916475,Zong,99,"2022-08-11 14:25:27.795","2022-08-11 14:25:27.827"
1916475,Zong,101,"2022-08-11 14:25:27.795","2022-08-11 14:25:27.827"
1916476,Zong,97,"2022-08-11 14:25:27.827","2022-08-11 14:25:27.832"
1916476,Zong,91,"2022-08-11 14:25:27.827","2022-08-11 14:25:27.832"
1916477,Zong,84,"2022-08-11 14:25:27.855","2022-08-11 14:25:27.858"
1916477,Zong,77,"2022-08-11 14:25:27.855","2022-08-11 14:25:27.858"
1916478,Zong,71,"2022-08-11 14:25:27.915","2022-08-11 14:25:27.927"
1916478,Zong,67,"2022-08-11 14:25:27.915","2022-08-11 14:25:27.927"
1916479,Zong,64,"2022-08-11 14:25:27.945","2022-08-11 14:25:27.948"
1916479,Zong,63,"2022-08-11 14:25:27.945","2022-08-11 14:25:27.948"
1916480,Zong,64,"2022-08-11 14:25:27.977","2022-08-11 14:25:27.981"
1916480,Zong,64,"2022-08-11 14:25:27.977","2022-08-11 14:25:27.981"
1916481,Zong,64,"2022-08-11 14:25:28.035","2022-08-11 14:25:28.040"
1916481,Zong,63,"2022-08-11 14:25:28.035","2022-08-11 14:25:28.040"
1916482,Zong,61,"2022-08-11 14:25:28.065","2022-08-11 14:25:28.068"
1916482,Zong,58,"2022-08-11 14:25:28.065","2022-08-11 14:25:28.068"
1916483,Zong,54,"2022-08-11 14:25:28.094","2022-08-11 14:25:28.098"
1916483,Zong,51,"2022-08-11 14:25:28.094","2022-08-11 14:25:28.098"
1916484,Zong,47,"2022-08-11 14:25:28.155","2022-08-11 14:25:28.163"
1916484,Zong,43,"2022-08-11 14:25:28.155","2022-08-11 14:25:28.163"
1916485,Zong,40,"2022-08-11 14:25:28.185","2022-08-11 14:25:28.188"
1916485,Zong,38,"2022-08-11 14:25:28.185","2022-08-11 14:25:28.188"
1916486,Zong,35,"2022-08-11 14:25:28.215","2022-08-11 14:25:28.228"
